,SurfaceEulerNumber,SurfaceEulerNumber,SurfaceEulerNumber,SurfaceEulerNumber,SurfaceEulerNumber,SurfaceEulerNumber,SurfaceDefectArea,SurfaceDefectArea,SurfaceDefectArea,SurfaceDefectArea,SurfaceDefectArea,SurfaceDefectArea,SurfaceDefectNumber,SurfaceDefectNumber,SurfaceDefectNumber,SurfaceDefectNumber,SurfaceDefectNumber,SurfaceDefectNumber,SurfaceIntensityRMSE,SurfaceIntensityRMSE,SurfaceIntensityRMSE,SurfaceIntensityRMSE,SurfaceIntensityRMSE,SurfaceIntensityRMSE,SurfacePositionRMSE,SurfacePositionRMSE,SurfacePositionRMSE,SurfacePositionRMSE,SurfacePositionRMSE,SurfacePositionRMSE,NCR,NCR,NCR,NCR,NCR,NCR,ICR,ICR,ICR,ICR,ICR,ICR,contrast,contrast,contrast,contrast,contrast,contrast,contrastr,contrastr,contrastr,contrastr,contrastr,contrastr,IQR_rating,IQR_rating,IQR_rating,IQR_rating,IQR_rating,IQR_rating,SIQR_rating,SIQR_rating,SIQR_rating,SIQR_rating,SIQR_rating,SIQR_rating,SurfaceEulerNumber_rating,SurfaceEulerNumber_rating,SurfaceEulerNumber_rating,SurfaceEulerNumber_rating,SurfaceEulerNumber_rating,SurfaceEulerNumber_rating,SurfaceDefectArea_rating,SurfaceDefectArea_rating,SurfaceDefectArea_rating,SurfaceDefectArea_rating,SurfaceDefectArea_rating,SurfaceDefectArea_rating,vol_TIV,vol_TIV,vol_TIV,vol_TIV,vol_TIV,vol_TIV,surf_TSA,surf_TSA,surf_TSA,surf_TSA,surf_TSA,surf_TSA
,mean,median,std,min,max,count,mean,median,std,min,max,count,mean,median,std,min,max,count,mean,median,std,min,max,count,mean,median,std,min,max,count,mean,median,std,min,max,count,mean,median,std,min,max,count,mean,median,std,min,max,count,mean,median,std,min,max,count,mean,median,std,min,max,count,mean,median,std,min,max,count,mean,median,std,min,max,count,mean,median,std,min,max,count,mean,median,std,min,max,count,mean,median,std,min,max,count
cohort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSSnii,20.973913043478262,20.0,8.27325098871035,6.0,42.0,115,0.7965345435721052,0.716172980417867,0.4375923953171753,0.139866141540784,2.04548648471169,115,7.852173913043479,8.0,2.4646393218953553,3.0,15.5,115,0.07246741438689439,0.0721172392368317,0.003772569977536508,0.0654391199350357,0.0834017693996429,115,0.07337799532257992,0.0720971673727036,0.0069571072472306966,0.0597205087542534,0.106411710381508,115,0.06569152031114082,0.0616476447321475,0.018886825363674153,0.0290019863750786,0.164800135418773,115,0.3539438392805016,0.339421212673187,0.06663088261748304,0.264660149812698,0.704160392284393,115,85.31092300415037,85.1447830200195,17.527033473843215,39.9226493835449,124.092529296875,115,0.29293121242004894,0.29888591170311,0.03438666841815749,0.172348260879517,0.330918222665787,115,1.8545649801535737,1.83825489404874,0.07012368588749966,1.8340952423853,2.50020419433626,115,1.9792392581175933,1.82516353462169,0.3531565832938741,1.7454484050254,3.26681716778577,115,1.9680567879325641,1.91836734693878,0.4221046422811418,1.20408163265306,3.04081632653061,115,1.1991336358930265,1.17904324510447,0.10939809882929385,1.0349665353852,1.51137162117792,115,1439.3062193864444,1446.42005490196,133.56022832963973,1142.24634901961,1813.86397647059,115,1884.1473346273192,1878.59318738952,159.64654293255415,1511.39491306119,2315.85484038398,115
NUdatanii,29.50943396226415,26.0,13.835402072446866,8.0,162.0,424,1.2505055160208334,1.1394712645075349,0.5889508712719325,0.233921978286778,5.35624071004511,424,10.540094339622641,10.0,4.670924702853973,3.0,56.0,424,0.08032765214876184,0.08024149388074875,0.004948107697705221,0.0673230588436127,0.100733771920204,424,0.08503688857802805,0.08412188664078715,0.00826267965766071,0.06590735912323,0.123607747256756,424,0.07441886784377033,0.0692191980779171,0.01754693902967153,0.0427126656286418,0.196664627641439,424,0.30717520907802404,0.2969339936971665,0.07489634170599024,0.184712737798691,0.656637489795685,424,406.2154364878277,419.5843963623045,97.4250102816737,15.8806562423706,659.2265625,424,0.25073874221657805,0.2543006092309955,0.0433723450534635,0.155142918229103,0.316468477249146,424,2.018252951631185,2.00318038014915,0.07619249071368223,1.99887380065323,2.9108248237472,424,2.344333311398644,2.238408631349845,0.3631411590924488,1.91764054028783,4.54778045204357,424,2.40354254909511,2.22448979591837,0.7058878608391258,1.30612244897959,9.16326530612245,424,1.3126263790052084,1.284867816126885,0.147237717817983,1.05848049457169,2.33906017751128,424,1451.3874113485017,1461.182100490195,152.2012942014356,1085.63382843137,1982.99801470588,424,1909.42810716716,1920.79172789729,194.56661530026702,1414.83216116114,2497.55537785787,424
SRBPSnii,31.15177304964539,28.0,18.16479879425851,6.0,466.0,1410,1.2074247567157765,1.083116514686235,0.7271424521959634,0.0750945935466252,13.6992595995516,1410,11.23581560283688,10.5,5.303382245783792,1.5,122.5,1410,0.07715091628702819,0.0769948735833168,0.004442011143309059,0.0654100105166435,0.113262325525284,1410,0.07774896028035498,0.07638076320290565,0.008131895254724316,0.0621799305081367,0.135906279087067,1410,0.05903629223276128,0.0584280760958791,0.01747948752511615,0.0201177725102752,0.154384145513177,1410,0.30227956236042874,0.29410552978515603,0.06453909680085985,0.139357075095177,0.723890841007233,1410,474.62602470884934,112.9799575805665,558.2786277177547,46.8904304504395,1919.50158691406,1410,0.3113339106770272,0.3159242421388625,0.016469563632297013,0.153615012764931,0.332673519849777,1410,1.834322760597549,1.836024637064465,0.11931639585326434,1.40817999484914,2.40634469592717,1410,2.3759802620883734,2.206914830348585,0.5463505417964631,1.38634871075351,4.15414215813935,1410,2.477283253727023,2.3265306122449,0.7450064746979781,1.20408163265306,10.5,1410,1.3018561891789442,1.2707791286715602,0.18178561304899077,1.01877364838666,4.42481489988789,1410,1495.0315095167773,1491.66018456227,144.45430211644862,913.777803921569,1995.32173042882,1410,1955.6879829801562,1944.992548728755,179.9386835914771,1232.09684110485,2534.26186047375,1410
cobrenii,24.117021276595743,20.0,11.503411614833812,6.0,70.0,188,0.9534572464333555,0.8516253119888905,0.5014379281014684,0.101644105207943,2.85137455550292,188,8.816489361702128,7.5,4.1227287592498865,2.5,26.0,188,0.07474884232308002,0.0742889791727066,0.004432846513413137,0.0660845041275024,0.0919663980603218,188,0.07556230880003026,0.07428016141057014,0.007909737604307568,0.0613305121660233,0.106160074472427,188,0.05715939717830476,0.05461154936347155,0.017956977791308282,0.0252767511410639,0.162297265604138,188,0.47485120626206095,0.474481478333473,0.0765196174777324,0.309490084648132,0.845666766166687,188,89.83569946694881,88.0099639892578,13.974430363471512,58.0814399719238,122.890228271484,188,0.29915539444761075,0.302421808242798,0.02364058539879519,0.244012430310249,0.333071291446686,188,1.8454055548168156,1.8361404400618548,0.05090157336562849,1.83405510767527,2.46980967220002,188,2.493801634015277,2.43435916788663,0.4181892324118767,1.79920945559107,4.10515781266839,188,2.1284194528875373,1.91836734693878,0.586908755858869,1.20408163265306,4.46938775510204,188,1.2383643116083387,1.21290632799722,0.12535948202536695,1.02541102630199,1.71284363887573,188,1476.480349445545,1480.248847868435,150.92434881082795,1101.41654954297,1917.81824349594,188,1923.2911746262528,1923.248156338615,197.93125038480326,1435.62659509599,2506.05470527656,188
ixinii,21.290877796901892,20.0,9.963713617709534,6.0,68.0,581,0.8375506013422775,0.728856645858264,0.46405285657643514,0.0480041128107224,2.46751578413527,581,7.628227194492255,7.0,3.388417663974594,1.5,24.0,581,0.075111025312784,0.0745828151702881,0.0038620748022275223,0.0667825788259506,0.0901973098516464,581,0.07553503040397434,0.0742811113595963,0.0064268184274971375,0.0643265470862389,0.103206291794777,581,0.05151388782162161,0.0469785975292325,0.0180102816681205,0.0158928050659597,0.124972210731357,581,0.2776838084250022,0.218813598155975,0.10880117475488404,0.140334770083427,0.531760215759277,581,296.08420119392275,159.610504150391,311.0319199291433,12.1857137680054,1212.0859375,581,0.2887513920177486,0.289767444133759,0.024813544009215392,0.223753318190575,0.332133740186691,581,1.899426457835171,1.89426875090475,0.017756958841383848,1.89351505410729,2.09648519685324,581,2.3597491893535745,2.13031262535999,0.592221295688834,1.81385984029231,4.23296424614048,581,1.984228459025606,1.91836734693878,0.508352735597426,1.20408163265306,4.36734693877551,581,1.2093876503355696,1.18221416146457,0.11601321414410866,1.01200102820268,1.61687894603382,581,1451.6533968108668,1445.31527516295,157.92580653669816,1075.6981602058,2037.76029847992,581,1891.6960452403357,1880.21921282277,200.10216777352016,1384.00205728818,2600.63726849392,581
mcicnii,30.274509803921568,26.0,25.53473703261945,6.0,248.0,204,1.1619849366669948,1.005132350860095,0.9356597319451938,0.12749145596562,8.99257494542,204,11.247549019607844,10.0,7.996997211857225,3.0,70.0,204,0.08010676788056598,0.0796012505888939,0.00569487740115382,0.0690991878509521,0.109618574380875,204,0.07875731094356846,0.07742079719901085,0.008578243511306321,0.0647592097520828,0.124400690197945,204,0.07325116355273435,0.06903602415695785,0.023350654050605095,0.0353066716343164,0.223198640160263,204,0.26710607407285886,0.285486355423927,0.10183727672412508,0.100860141217709,0.591156005859375,204,60.88608831517838,42.78239059448245,32.46552981108148,27.4556484222412,128.620544433594,204,0.2753867841526574,0.273264452815056,0.025852950057516914,0.214799538254738,0.327128559350967,204,1.894438635536776,1.855008232095825,0.12343594648692466,1.84374516519068,3.24615966146889,204,3.1512756586398036,3.2028662380029997,0.33003888569168227,2.32016322115131,4.73649112977045,204,2.425170068027211,2.22448979591837,1.169608768993195,1.20408163265306,10.5,204,1.2904962341667487,1.251283087715025,0.23391493298629867,1.0318728639914,3.248143736355,204,1485.746613468628,1488.5332221807898,141.34968100074286,1086.70722482444,1849.22930060077,204,1990.8259665178432,1989.63717244066,188.97564164290569,1486.480272009,2488.59890199296,204
whitecatnii,28.0,26.0,15.453155017665487,6.0,140.0,141,1.0750824310788791,0.93543563389042,0.6553693470761982,0.111586529581974,5.3466679677487,141,10.592198581560284,10.0,5.378396879076061,3.0,48.0,141,0.07401301748786412,0.0733308047056198,0.0037920823760325064,0.0666760206222534,0.0931720808148384,141,0.0728406106643643,0.0718045383691788,0.006775871650775166,0.0617795139551163,0.104851171374321,141,0.07005015348954798,0.0692961565218866,0.01777663717369508,0.0238130466314033,0.141459502279758,141,1.1513192497246654,1.125972032547,0.14960159257454728,0.81381756067276,1.71854507923126,141,77.7229029878657,78.6306304931641,8.674766475618908,45.0515365600586,97.5792694091797,141,0.29728531087121224,0.300101190805435,0.022792218636959526,0.246749550104141,0.330978065729141,141,1.8554680490064788,1.84255352726007,0.04553066564849846,1.83404570475254,2.2301985618786,141,2.4649328862955975,2.43194250374493,0.28625609391396944,2.04206818961865,3.81652935041089,141,2.326530612244898,2.22448979591837,0.7884262764115044,1.20408163265306,8.04081632653061,141,1.26877060776972,1.23385890847261,0.16384233676905002,1.02789663239549,2.33666699193718,141,1530.8288482528817,1531.64149863254,162.30143699693392,1226.58797769415,1933.05874238446,141,1967.9460912960196,1955.90612572119,216.6382527168935,1528.46423400059,2467.92779632896,141
